date,group,rank,stock_id,change_0905,is_limit_up
2025-08-05,鑽孔,3,8021,2.17,False
2025-08-05,鑽孔,4,8074,0.84,False
2025-08-05,鑽孔,5,8074,0.84,False
2025-08-05,電供,1,2431,4.6,False
2025-08-05,電供,2,2308,4.38,False
2025-08-05,電供,3,6276,1.69,False
2025-08-05,電供,4,3078,1.25,False
2025-08-05,電供,5,2301,1.23,False
2025-08-05,電信,1,6561,0.9,False
2025-08-05,電信,2,2412,0.38,False
2025-08-05,電信,3,3045,0.0,False
2025-08-05,電子化工材料,1,1785,1.59,False
2025-08-05,電子化工材料,2,4770,1.58,False
2025-08-05,電子化工材料,3,3663,1.45,False
2025-08-05,電子化工材料,4,5234,1.42,False
2025-08-05,電子化工材料,5,4749,1.11,False
2025-08-05,電子商務,1,8472,6.77,False
2025-08-05,電子商務,2,2734,-0.24,False
2025-08-05,電子零件加工,1,2460,3.07,False
2025-08-05,電線電纜,1,1608,2.07,False
2025-08-05,電線電纜,2,1609,1.13,False
2025-08-05,電線電纜,3,1617,0.98,False
2025-08-05,電線電纜,4,1618,0.97,False
2025-08-05,電線電纜,5,1616,0.55,False
2025-08-05,非鐵金屬,1,2009,0.31,False
2025-08-05,非鐵金屬,2,2027,-0.89,False
2025-08-01,美妝美容,1,8067,4.98,False
2025-08-06,ABF,1,3189,0.49,False
2025-08-06,ABF,2,3037,0.0,False
2025-08-06,ABF,3,8046,-0.56,False
2025-08-06,BBU,1,4931,6.41,False
2025-08-06,BBU,2,6558,3.37,False
2025-08-06,BBU,3,3323,2.49,False
2025-08-06,BBU,4,3625,0.6,False
2025-08-06,BBU,5,3211,0.21,False
2025-08-06,CCL,1,6274,1.74,False
2025-08-06,CCL,2,8358,0.45,False
2025-08-06,CCL,3,2368,0.41,False
2025-08-06,CCL,4,4989,0.0,False
2025-08-06,CCL,5,8039,-0.22,False
2025-08-06,CPO,1,6426,2.48,False
2025-08-06,CPO,2,3025,0.39,False
2025-08-06,CPO,3,3265,0.2,False
2025-08-06,CPO,4,2489,0.0,False
2025-08-06,CPO,5,4971,0.0,False
2025-08-06,FOPLP,1,3663,-0.16,False
2025-08-06,FOPLP,2,5443,-0.34,False
2025-08-06,FOPLP,3,8064,-0.38,False
2025-08-06,FOPLP,4,2467,-0.68,False
2025-08-06,FOPLP,5,3535,-1.06,False
2025-08-06,IC 零組件通路商,1,6270,5.62,False
2025-08-06,IC 零組件通路商,2,3360,0.38,False
2025-08-06,IC 零組件通路商,3,3312,0.32,False
2025-08-06,IC 零組件通路商,4,6227,0.31,False
2025-08-06,IC 零組件通路商,5,3686,0.0,False
2025-08-06,IC封測,1,6147,0.37,False
2025-08-06,IC封測,2,2369,0.34,False
2025-08-06,IC封測,3,4768,0.0,False
2025-08-06,IC封測,4,3372,-0.38,False
2025-08-06,IC封測,5,6257,-0.75,False
2025-08-06,IC設計,1,6231,3.31,False
2025-08-06,IC設計,2,5302,3.28,False
2025-08-06,IC設計,3,4951,2.78,False
2025-08-06,IC設計,4,5236,2.44,False
2025-08-06,IC設計,5,6716,1.73,False
2025-08-06,LED,1,3066,9.72,True
2025-08-06,LED,2,3437,1.28,False
2025-08-06,LED,3,3591,0.83,False
2025-08-06,LED,4,4956,0.64,False
2025-08-06,LED,5,6278,0.45,False
2025-08-06,ODM,1,2317,0.81,False
2025-08-06,ODM,2,2382,0.17,False
2025-08-06,ODM,3,3706,0.0,False
2025-08-06,ODM,4,4938,-0.12,False
2025-08-06,ODM,5,3231,-0.4,False
2025-08-06,PCB 設備,1,6727,9.94,True
2025-08-06,PCB 設備,2,3498,2.1,False
2025-08-06,PCB 設備,3,2493,0.44,False
2025-08-06,PCB 設備,4,3455,0.32,False
2025-08-06,PCB 設備,5,6664,0.23,False
2025-08-06,TFT 面板,1,3481,1.72,False
2025-08-06,TFT 面板,2,6116,0.98,False
2025-08-06,TFT 面板,3,2409,0.83,False
2025-08-06,TFT 面板,4,6246,0.36,False
2025-08-06,TFT 面板,5,8104,0.0,False
2025-08-06,不鏽鋼,1,2032,1.38,False
2025-08-06,不鏽鋼,2,2034,0.7,False
2025-08-06,不鏽鋼,3,5014,0.5,False
2025-08-06,不鏽鋼,4,2027,0.26,False
2025-08-06,不鏽鋼,5,1605,0.23,False
2025-08-06,低軌衛星,1,3138,1.63,False
2025-08-06,低軌衛星,2,6443,1.55,False
2025-08-06,低軌衛星,3,2367,0.72,False
2025-08-06,低軌衛星,4,2313,0.0,False
2025-08-06,低軌衛星,5,3491,-0.59,False
2025-08-06,光學鏡頭指標,1,6498,6.51,False
2025-08-06,光學鏡頭指標,2,6668,0.97,False
2025-08-06,光學鏡頭指標,3,3008,0.62,False
2025-08-06,光學鏡頭指標,4,6517,0.5,False
2025-08-06,光學鏡頭指標,5,3362,0.0,False
2025-08-06,光電,1,2406,9.79,True
2025-08-06,光電,2,3622,2.28,False
2025-08-06,光電,3,3437,1.28,False
2025-08-06,光電,4,6116,0.98,False
2025-08-06,光電,5,6668,0.97,False
2025-08-06,再生晶圓,1,8028,-0.61,False
2025-08-06,再生晶圓,2,1560,-1.13,False
2025-08-06,半導體封測材料,1,5285,0.22,False
2025-08-06,半導體封測材料,2,2351,0.13,False
2025-08-06,半導體封測材料,3,3305,-0.77,False
2025-08-06,半導體封測材料,4,6548,-0.79,False
2025-08-06,半導體設備,1,6788,1.52,False
2025-08-06,半導體設備,2,6895,0.0,False
2025-08-06,半導體設備,3,3413,-0.32,False
2025-08-06,半導體設備,4,3680,-0.33,False
2025-08-06,半導體設備,5,5443,-0.34,False
2025-08-06,印刷電路板,1,3715,8.21,False
2025-08-06,印刷電路板,2,6234,2.52,False
2025-08-06,印刷電路板,3,2402,1.1,False
2025-08-06,印刷電路板,4,6194,0.43,False
2025-08-06,印刷電路板,5,4958,0.41,False
2025-08-06,塑膠,1,3294,3.45,False
2025-08-06,塑膠,2,1310,2.73,False
2025-08-06,塑膠,3,1326,1.34,False
2025-08-06,塑膠,4,1301,1.34,False
2025-08-06,塑膠,5,1312,0.95,False
2025-08-06,太陽能,1,2406,9.79,True
2025-08-06,太陽能,2,6443,1.55,False
2025-08-06,太陽能,3,3691,1.35,False
2025-08-06,太陽能,4,6244,1.08,False
2025-08-06,太陽能,5,6873,1.06,False
2025-08-06,工具機,1,1530,1.77,False
2025-08-06,工具機,2,6609,1.25,False
2025-08-06,工具機,3,1590,0.12,False
2025-08-06,工具機,4,2049,0.0,False
2025-08-06,工具機,5,1540,-0.35,False
2025-08-06,工業電腦,1,2397,7.91,False
2025-08-06,工業電腦,2,3416,1.6,False
2025-08-06,工業電腦,3,4916,1.0,False
2025-08-06,工業電腦,4,8050,0.89,False
2025-08-06,工業電腦,5,3479,0.81,False
2025-08-06,廠務,1,6691,1.51,False
2025-08-06,廠務,2,5536,1.44,False
2025-08-06,廠務,3,6667,0.59,False
2025-08-06,廠務,4,2404,0.49,False
2025-08-06,廠務,5,6139,0.15,False
2025-08-06,探針卡,1,6223,5.71,False
2025-08-06,探針卡,2,6510,1.95,False
2025-08-06,探針卡,3,6515,0.0,False
2025-08-06,探針卡,4,6217,-0.94,False
2025-08-06,散熱,1,3483,1.68,False
2025-08-06,散熱,2,3017,1.64,False
2025-08-06,散熱,3,6805,1.27,False
2025-08-06,散熱,4,3324,1.2,False
2025-08-06,散熱,5,2421,0.83,False
2025-08-06,文創產業,1,6596,0.34,False
2025-08-06,文創產業,2,3086,0.0,False
2025-08-06,文創產業,3,6625,-0.11,False
2025-08-06,晶圓代工,1,5347,-1.03,False
2025-08-06,晶圓代工,2,2303,-1.69,False
2025-08-06,晶圓代工,3,2330,-1.74,False
2025-08-06,板卡,1,2399,2.16,False
2025-08-06,板卡,2,2376,0.18,False
2025-08-06,板卡,3,2331,0.0,False
2025-08-06,板卡,4,2377,-0.33,False
2025-08-06,板卡,5,2465,-0.6,False
2025-08-06,模具沖壓,1,2476,2.49,False
2025-08-06,模具沖壓,2,5460,1.04,False
2025-08-06,模具沖壓,3,3230,0.97,False
2025-08-06,模具沖壓,4,5284,0.48,False
2025-08-06,模具沖壓,5,8071,0.0,False
2025-08-06,機器人,1,3708,1.99,False
2025-08-06,機器人,2,4561,0.89,False
2025-08-06,機器人,3,1590,0.12,False
2025-08-06,機器人,4,4533,0.0,False
2025-08-06,機器人,5,2233,0.0,False
2025-08-06,機殼,1,5426,1.21,False
2025-08-06,機殼,2,3693,1.06,False
2025-08-06,機殼,3,6117,0.97,False
2025-08-06,機殼,4,3508,0.87,False
2025-08-06,機殼,5,6276,0.84,False
2025-08-06,滑軌,1,2059,1.1,False
2025-08-06,滑軌,2,6584,0.49,False
2025-08-06,營建,1,3188,2.01,False
2025-08-06,營建,2,9945,0.98,False
2025-08-06,營建,3,6806,0.96,False
2025-08-06,營建,4,1808,0.78,False
2025-08-06,營建,5,1316,0.72,False
2025-08-06,特化,1,1727,7.38,False
2025-08-06,特化,2,5234,1.59,False
2025-08-06,特化,3,4755,0.43,False
2025-08-06,特化,4,1717,0.35,False
2025-08-06,特化,5,4768,0.0,False
2025-08-06,玻纖布,1,1815,0.37,False
2025-08-06,玻纖布,2,1809,0.3,False
2025-08-06,玻纖布,3,1303,0.14,False
2025-08-06,玻纖布,4,5340,-0.32,False
2025-08-06,玻纖布,5,1802,-0.86,False
2025-08-06,生技醫療,1,4743,4.64,False
2025-08-06,生技醫療,2,6499,1.87,False
2025-08-06,生技醫療,3,4162,1.51,False
2025-08-06,生技醫療,4,6785,1.29,False
2025-08-06,生技醫療,5,6523,1.18,False
2025-08-06,矽晶圓指標,1,3707,0.26,False
2025-08-06,矽晶圓指標,2,6182,0.21,False
2025-08-06,矽晶圓指標,3,3016,0.15,False
2025-08-06,矽晶圓指標,4,3532,-0.35,False
2025-08-06,矽晶圓指標,5,5483,-0.97,False
2025-08-06,砷化鎵,1,2455,0.69,False
2025-08-06,砷化鎵,2,8086,-0.51,False
2025-08-06,砷化鎵,3,3105,-1.16,False
2025-08-06,筆記型電腦,1,2364,0.94,False
2025-08-06,筆記型電腦,2,2362,0.33,False
2025-08-06,筆記型電腦,3,2357,0.0,False
2025-08-06,筆記型電腦,4,2353,-0.31,False
2025-08-06,網路通訊,1,8059,2.03,False
2025-08-06,網路通訊,2,2345,1.55,False
2025-08-06,網路通訊,3,3447,1.44,False
2025-08-06,網路通訊,4,2332,0.57,False
2025-08-06,網路通訊,5,3466,0.48,False
2025-08-06,螺絲螺帽,1,2027,0.26,False
2025-08-06,螺絲螺帽,2,2017,0.21,False
2025-08-06,螺絲螺帽,3,1591,-1.57,False
2025-08-06,被動元件,1,6449,4.35,False
2025-08-06,被動元件,2,5228,3.48,False
2025-08-06,被動元件,3,5328,1.12,False
2025-08-06,被動元件,4,6224,1.03,False
2025-08-06,被動元件,5,6127,0.72,False
2025-08-06,記憶體,1,8088,1.14,False
2025-08-06,記憶體,2,3006,0.79,False
2025-08-06,記憶體,3,5289,0.65,False
2025-08-06,記憶體,4,2451,0.31,False
2025-08-06,記憶體,5,8112,0.23,False
2025-08-06,設備儀器商,1,3219,9.95,True
2025-08-06,設備儀器商,2,6739,5.97,False
2025-08-06,設備儀器商,3,3490,4.9,False
2025-08-06,設備儀器商,4,6234,2.52,False
2025-08-06,設備儀器商,5,2305,2.27,False
2025-08-06,設計IP,1,6531,1.65,False
2025-08-06,設計IP,2,3529,0.97,False
2025-08-06,設計IP,3,6462,0.39,False
2025-08-06,設計IP,4,8227,0.0,False
2025-08-06,設計IP,5,3035,-0.32,False
2025-08-06,貨櫃,1,2609,0.99,False
2025-08-06,貨櫃,2,2615,0.56,False
2025-08-06,貨櫃,3,2603,0.51,False
2025-08-06,車用零組件,1,3311,6.25,False
2025-08-06,車用零組件,2,7736,1.5,False
2025-08-06,車用零組件,3,2241,1.18,False
2025-08-06,車用零組件,4,1587,1.04,False
2025-08-06,車用零組件,5,3162,1.03,False
2025-08-06,車用電子,1,3552,6.46,False
2025-08-06,車用電子,2,3306,2.96,False
2025-08-06,車用電子,3,5309,2.72,False
2025-08-06,車用電子,4,2497,1.0,False
2025-08-06,車用電子,5,2312,0.27,False
2025-08-06,軍工,1,8045,1.39,False
2025-08-06,軍工,2,1810,1.38,False
2025-08-06,軍工,3,5314,1.36,False
2025-08-06,軍工,4,2645,1.05,False
2025-08-06,軍工,5,4916,1.0,False
2025-08-06,軟體,1,7547,9.8,True
2025-08-06,軟體,2,6752,3.32,False
2025-08-06,軟體,3,6218,1.48,False
2025-08-06,軟體,4,5209,0.62,False
2025-08-06,軟體,5,6791,0.49,False
2025-08-06,軸承,1,6805,1.27,False
2025-08-06,軸承,2,3548,0.88,False
2025-08-06,軸承,3,3376,0.22,False
2025-08-06,辦公電子設備,1,2417,4.4,False
2025-08-06,連接器,1,3526,5.38,False
2025-08-06,連接器,2,6158,4.07,False
2025-08-06,連接器,3,6197,3.86,False
2025-08-06,連接器,4,3533,2.13,False
2025-08-06,連接器,5,8103,1.76,False
2025-08-06,連接線材,1,6134,3.0,False
2025-08-06,連接線材,2,6190,1.87,False
2025-08-06,連接線材,3,8103,1.76,False
2025-08-06,連接線材,4,6133,0.87,False
2025-08-06,連接線材,5,6290,0.48,False
2025-08-06,遊戲產業,1,4916,1.0,False
2025-08-06,遊戲產業,2,6111,0.7,False
2025-08-06,遊戲產業,3,3546,0.23,False
2025-08-06,遊戲產業,4,3086,0.0,False
2025-08-06,遊戲產業,5,4946,-0.37,False
2025-08-06,重電,1,5381,0.77,False
2025-08-06,重電,2,1504,0.76,False
2025-08-06,重電,3,9958,0.51,False
2025-08-06,重電,4,1514,0.47,False
2025-08-06,重電,5,1519,0.31,False
2025-08-06,金控,1,2838,1.78,False
2025-08-06,金控,2,2812,0.85,False
2025-08-06,金控,3,2880,0.68,False
2025-08-06,金控,4,2834,0.65,False
2025-08-06,金控,5,2890,0.58,False
2025-08-06,鋼鐵,1,2031,4.58,False
2025-08-06,鋼鐵,2,2038,1.9,False
2025-08-06,鋼鐵,3,2033,1.61,False
2025-08-06,鋼鐵,4,2032,1.38,False
2025-08-06,鋼鐵,5,2006,0.78,False
2025-08-06,鑽孔,1,4577,6.61,False
2025-08-06,鑽孔,2,8074,5.04,False
2025-08-06,鑽孔,3,8074,5.04,False
2025-08-06,鑽孔,4,5498,4.67,False
2025-08-06,鑽孔,5,6234,2.52,False
2025-08-06,電供,1,2413,6.67,False
2025-08-06,電供,2,6412,2.6,False
2025-08-06,電供,3,2301,1.5,False
2025-08-06,電供,4,6282,0.86,False
2025-08-06,電供,5,6276,0.84,False
2025-08-06,電信,1,3045,0.94,False
2025-08-06,電信,2,2412,0.76,False
2025-08-06,電信,3,4904,0.24,False
2025-08-06,電子化工材料,1,1727,7.38,False
2025-08-06,電子化工材料,2,4770,2.17,False
2025-08-06,電子化工材料,3,5234,1.59,False
2025-08-06,電子化工材料,4,4755,0.43,False
2025-08-06,電子化工材料,5,1717,0.35,False
2025-08-06,電子紙,1,8069,0.91,False
2025-08-06,電子紙,2,6143,-0.83,False
2025-08-06,電線電纜,1,1609,6.22,False
2025-08-06,電線電纜,2,3622,2.28,False
2025-08-06,電線電纜,3,1608,1.86,False
2025-08-06,電線電纜,4,1618,1.35,False
2025-08-06,電線電纜,5,1612,0.67,False
2025-08-06,非鐵金屬,1,2009,0.46,False
2025-08-06,非鐵金屬,2,2027,0.26,False
2025-08-06,非鐵金屬,3,4558,0.0,False
2025-08-06,食品,1,1231,3.12,False
2025-08-06,食品,2,1256,2.04,False
2025-08-06,食品,3,1210,0.0,False
2025-08-06,食品,4,1227,0.0,False
2025-08-06,食品,5,1216,-0.38,False
2025-08-07,ABF,1,3189,1.98,False
2025-08-07,ABF,2,3037,1.87,False
2025-08-07,ABF,3,8046,1.15,False
2025-08-07,BBU,1,4931,4.67,False
2025-08-07,BBU,2,6781,1.95,False
2025-08-07,BBU,3,3211,0.83,False
2025-08-07,BBU,4,6558,0.59,False
2025-08-07,BBU,5,3323,0.0,False
2025-08-07,CCL,1,8039,1.43,False
2025-08-07,CCL,2,8358,0.44,False
2025-08-07,CCL,3,6213,0.22,False
2025-08-07,CCL,4,2383,0.0,False
2025-08-07,CCL,5,6274,-0.59,False
2025-08-07,CPO,1,4991,4.45,False
2025-08-07,CPO,2,4971,4.17,False
2025-08-07,CPO,3,6830,2.4,False
2025-08-07,CPO,4,6451,1.72,False
2025-08-07,CPO,5,4979,1.62,False
2025-08-07,FOPLP,1,5443,6.51,False
2025-08-07,FOPLP,2,6640,5.85,False
2025-08-07,FOPLP,3,2467,3.81,False
2025-08-07,FOPLP,4,8064,1.94,False
2025-08-07,FOPLP,5,3580,1.53,False
2025-08-07,IC 零組件通路商,1,8068,2.72,False
2025-08-07,IC 零組件通路商,2,3048,1.3,False
2025-08-07,IC 零組件通路商,3,8032,1.26,False
2025-08-07,IC 零組件通路商,4,8072,0.99,False
2025-08-07,IC 零組件通路商,5,3312,0.64,False
2025-08-07,IC封測,1,3711,2.41,False
2025-08-07,IC封測,2,3374,2.34,False
2025-08-07,IC封測,3,4768,2.33,False
2025-08-07,IC封測,4,2449,1.72,False
2025-08-07,IC封測,5,6257,0.9,False
2025-08-07,IC設計,1,4966,3.74,False
2025-08-07,IC設計,2,5274,3.2,False
2025-08-07,IC設計,3,6231,2.77,False
2025-08-07,IC設計,4,2454,2.65,False
2025-08-07,IC設計,5,6684,2.55,False
2025-08-07,ODM,1,2317,4.84,False
2025-08-07,ODM,2,3706,3.05,False
2025-08-07,ODM,3,2382,1.39,False
2025-08-07,ODM,4,3231,1.22,False
2025-08-07,ODM,5,4938,0.87,False
2025-08-07,PCB 設備,1,6727,9.76,True
2025-08-07,PCB 設備,2,2493,4.49,False
2025-08-07,PCB 設備,3,2467,3.81,False
2025-08-07,PCB 設備,4,6664,2.54,False
2025-08-07,PCB 設備,5,6438,2.25,False
2025-08-07,TFT 面板,1,8104,1.48,False
2025-08-07,TFT 面板,2,8240,0.54,False
2025-08-07,TFT 面板,3,6116,0.28,False
2025-08-07,TFT 面板,4,3615,0.22,False
2025-08-07,TFT 面板,5,2409,0.0,False
2025-08-07,不鏽鋼,1,1605,0.93,False
2025-08-07,不鏽鋼,2,2034,0.7,False
2025-08-07,不鏽鋼,3,1584,0.62,False
2025-08-07,不鏽鋼,4,2030,0.0,False
2025-08-07,不鏽鋼,5,5009,-0.14,False
2025-08-07,低軌衛星,1,2313,2.64,False
2025-08-07,低軌衛星,2,6443,2.15,False
2025-08-07,低軌衛星,3,2485,1.26,False
2025-08-07,低軌衛星,4,3491,1.06,False
2025-08-07,低軌衛星,5,2367,0.91,False
2025-08-07,保健品,1,6919,1.65,False
2025-08-07,保健品,2,1295,0.84,False
2025-08-07,保健品,3,4108,0.39,False
2025-08-07,保健品,4,8436,0.38,False
2025-08-07,保健品,5,4123,0.0,False
2025-08-07,光學鏡頭指標,1,3008,2.52,False
2025-08-07,光學鏡頭指標,2,3406,2.31,False
2025-08-07,光學鏡頭指標,3,4976,2.17,False
2025-08-07,光學鏡頭指標,4,2374,1.61,False
2025-08-07,光學鏡頭指標,5,3362,1.24,False
2025-08-07,光電,1,3673,9.97,True
2025-08-07,光電,2,2406,9.87,True
2025-08-07,光電,3,6226,6.94,False
2025-08-07,光電,4,3543,3.75,False
2025-08-07,光電,5,3008,2.52,False
2025-08-07,再生晶圓,1,1560,2.65,False
2025-08-07,再生晶圓,2,8028,0.3,False
2025-08-07,加工絲,1,1459,5.91,False
2025-08-07,半導體設備,1,6196,7.73,False
2025-08-07,半導體設備,2,5443,6.51,False
2025-08-07,半導體設備,3,6640,5.85,False
2025-08-07,半導體設備,4,6788,5.83,False
2025-08-07,半導體設備,5,3131,4.87,False
2025-08-07,印刷電路板,1,6153,3.62,False
2025-08-07,印刷電路板,2,3715,2.16,False
2025-08-07,印刷電路板,3,6269,1.91,False
2025-08-07,印刷電路板,4,6108,1.65,False
2025-08-07,印刷電路板,5,5439,1.61,False
2025-08-07,塑膠,1,1304,0.97,False
2025-08-07,塑膠,2,3294,0.95,False
2025-08-07,塑膠,3,1337,0.91,False
2025-08-07,塑膠,4,1313,0.82,False
2025-08-07,塑膠,5,4303,0.5,False
2025-08-07,太陽能,1,2406,9.87,True
2025-08-07,太陽能,2,5483,5.94,False
2025-08-07,太陽能,3,6409,4.49,False
2025-08-07,太陽能,4,3691,3.1,False
2025-08-07,太陽能,5,6244,2.43,False
2025-08-07,工具機,1,6609,1.29,False
2025-08-07,工具機,2,1590,0.87,False
2025-08-07,工具機,3,4510,0.51,False
2025-08-07,工具機,4,2049,0.48,False
2025-08-07,工具機,5,4526,0.46,False
2025-08-07,工業電腦,1,3416,4.13,False
2025-08-07,工業電腦,2,2405,1.98,False
2025-08-07,工業電腦,3,4916,0.98,False
2025-08-07,工業電腦,4,3577,0.92,False
2025-08-07,工業電腦,5,8050,0.89,False
2025-08-07,廠務,1,5536,8.5,False
2025-08-07,廠務,2,2404,8.09,False
2025-08-07,廠務,3,6667,6.6,False
2025-08-07,廠務,4,6691,6.13,False
2025-08-07,廠務,5,6139,6.08,False
2025-08-07,探針卡,1,6515,3.12,False
2025-08-07,探針卡,2,6683,2.9,False
2025-08-07,探針卡,3,6223,2.74,False
2025-08-07,探針卡,4,6217,2.69,False
2025-08-07,探針卡,5,6510,-0.73,False
2025-08-07,散熱,1,3013,3.24,False
2025-08-07,散熱,2,8996,2.65,False
2025-08-07,散熱,3,2486,2.31,False
2025-08-07,散熱,4,3017,1.49,False
2025-08-07,散熱,5,3653,1.13,False
2025-08-07,晶圓代工,1,2330,3.56,False
2025-08-07,晶圓代工,2,5347,0.1,False
2025-08-07,晶圓代工,3,2303,-0.49,False
2025-08-07,板卡,1,2399,2.96,False
2025-08-07,板卡,2,2376,0.72,False
2025-08-07,板卡,3,3515,0.34,False
2025-08-07,板卡,4,2465,0.15,False
2025-08-07,板卡,5,2377,-0.33,False
2025-08-07,模具沖壓,1,1586,8.36,False
2025-08-07,模具沖壓,2,3543,3.75,False
2025-08-07,模具沖壓,3,5284,0.73,False
2025-08-07,模具沖壓,4,5243,0.6,False
2025-08-07,模具沖壓,5,3230,0.39,False
2025-08-07,機器人,1,2233,1.6,False
2025-08-07,機器人,2,4555,1.57,False
2025-08-07,機器人,3,6215,1.24,False
2025-08-07,機器人,4,4533,1.0,False
2025-08-07,機器人,5,8374,1.0,False
2025-08-07,機殼,1,3540,4.31,False
2025-08-07,機殼,2,3013,3.24,False
2025-08-07,機殼,3,2354,2.01,False
2025-08-07,機殼,4,8210,1.8,False
2025-08-07,機殼,5,8410,1.69,False
2025-08-07,滑軌,1,2059,0.18,False
2025-08-07,滑軌,2,6584,0.0,False
2025-08-07,營建,1,2501,5.19,False
2025-08-07,營建,2,2524,1.18,False
2025-08-07,營建,3,3188,1.07,False
2025-08-07,營建,4,2534,1.04,False
2025-08-07,營建,5,2545,1.0,False
2025-08-07,特化,1,4772,2.68,False
2025-08-07,特化,2,4768,2.33,False
2025-08-07,特化,3,4749,2.17,False
2025-08-07,特化,4,1727,1.98,False
2025-08-07,特化,5,1773,1.2,False
2025-08-07,玻纖布,1,1815,0.94,False
2025-08-07,玻纖布,2,5340,0.53,False
2025-08-07,玻纖布,3,5475,0.29,False
2025-08-07,玻纖布,4,1802,-0.21,False
2025-08-07,玻纖布,5,1303,-1.21,False
2025-08-07,生技醫療,1,6785,5.56,False
2025-08-07,生技醫療,2,1784,2.87,False
2025-08-07,生技醫療,3,1783,1.93,False
2025-08-07,生技醫療,4,6130,1.38,False
2025-08-07,生技醫療,5,1773,1.2,False
2025-08-07,生物製劑,1,6949,9.95,True
2025-08-07,生物製劑,2,6446,1.38,False
2025-08-07,生物製劑,3,4174,0.29,False
2025-08-07,生物製劑,4,4142,0.0,False
2025-08-07,生物製劑,5,6712,0.0,False
2025-08-07,矽晶圓指標,1,6488,9.97,True
2025-08-07,矽晶圓指標,2,5483,5.94,False
2025-08-07,矽晶圓指標,3,3016,5.58,False
2025-08-07,矽晶圓指標,4,3532,5.27,False
2025-08-07,矽晶圓指標,5,6182,4.7,False
2025-08-07,砷化鎵,1,3105,1.3,False
2025-08-07,砷化鎵,2,2455,0.68,False
2025-08-07,砷化鎵,3,8086,0.1,False
2025-08-07,筆記型電腦,1,2364,1.36,False
2025-08-07,筆記型電腦,2,2387,0.89,False
2025-08-07,筆記型電腦,3,2357,0.59,False
2025-08-07,筆記型電腦,4,2362,0.54,False
2025-08-07,筆記型電腦,5,2353,0.16,False
2025-08-07,網路通訊,1,3447,5.9,False
2025-08-07,網路通訊,2,8034,5.77,False
2025-08-07,網路通訊,3,3558,2.03,False
2025-08-07,網路通訊,4,6163,1.78,False
2025-08-07,網路通訊,5,2345,1.55,False
2025-08-07,航空,1,6757,0.23,False
2025-08-07,航空,2,2618,0.0,False
2025-08-07,航空,3,2610,-0.48,False
2025-08-07,螺絲螺帽,1,3004,0.0,False
2025-08-07,螺絲螺帽,2,2027,-0.63,False
2025-08-07,螺絲螺帽,3,5011,-1.83,False
2025-08-07,被動元件,1,3624,1.88,False
2025-08-07,被動元件,2,6204,0.98,False
2025-08-07,被動元件,3,6173,0.89,False
2025-08-07,被動元件,4,3026,0.87,False
2025-08-07,被動元件,5,2327,0.74,False
2025-08-07,記憶體,1,8271,7.08,False
2025-08-07,記憶體,2,5289,3.08,False
2025-08-07,記憶體,3,4768,2.33,False
2025-08-07,記憶體,4,3006,2.18,False
2025-08-07,記憶體,5,8299,1.53,False
2025-08-07,設備儀器商,1,6667,6.6,False
2025-08-07,設備儀器商,2,6739,5.62,False
2025-08-07,設備儀器商,3,7703,3.34,False
2025-08-07,設備儀器商,4,6613,2.86,False
2025-08-07,設備儀器商,5,6698,1.45,False
2025-08-07,設計IP,1,6462,4.72,False
2025-08-07,設計IP,2,3529,4.2,False
2025-08-07,設計IP,3,6643,2.34,False
2025-08-07,設計IP,4,3661,1.62,False
2025-08-07,設計IP,5,3443,1.58,False
2025-08-07,貨櫃,1,2615,0.46,False
2025-08-07,貨櫃,2,2609,0.17,False
